stimulus_id,Happy,Amusing,Beauty,Calm,Energizing,Angry,Triumphant,target
rKe2vkFIUbY,3.3333333333333335,2.6666666666666665,1.8333333333333333,1.5,4.5,4.0,3.8333333333333335,masc
rjCh8YafGhQ,5.166666666666667,5.666666666666667,4.0,3.3333333333333335,3.6666666666666665,1.0,3.0,mix
rjylcwEXkPU,5.833333333333333,2.0,5.333333333333333,4.833333333333333,2.3333333333333335,1.0,2.3333333333333335,fem
rkmGVKQwMOA,5.0,3.5,3.5,2.8333333333333335,4.666666666666667,1.6666666666666667,4.833333333333333,masc
s-Q4sffZjo8,4.666666666666667,3.3333333333333335,3.8333333333333335,3.3333333333333335,5.0,1.8333333333333333,4.166666666666667,masc
s6K40WoEq78,3.5,1.6666666666666667,1.5,1.1666666666666667,4.833333333333333,2.8333333333333335,3.5,masc
s6YcdEEF2H4,4.0,2.5,2.1666666666666665,1.1666666666666667,4.166666666666667,3.5,2.8333333333333335,masc
s7Bws_0BJxs,5.333333333333333,4.0,4.333333333333333,2.6666666666666665,4.0,2.0,2.3333333333333335,fem
s8U8-dAaS0Y,4.166666666666667,2.6666666666666665,2.0,2.5,4.0,1.0,2.6666666666666665,mix
sP6RnFMqDnI,3.8333333333333335,3.0,2.6666666666666665,2.6666666666666665,4.333333333333333,1.1666666666666667,3.5,fem
sS_hpPzuLQ8,4.5,4.333333333333333,2.6666666666666665,2.6666666666666665,5.166666666666667,2.8333333333333335,3.5,masc
sbqlihZzH1w,4.166666666666667,2.5,3.8333333333333335,2.5,3.8333333333333335,1.3333333333333333,2.3333333333333335,fem
suodJ1Iq-kI,4.5,3.6666666666666665,4.5,2.0,4.166666666666667,2.0,2.8333333333333335,fem
sv3SUIunbL0,6.166666666666667,4.833333333333333,4.333333333333333,3.5,6.333333333333333,1.5,4.5,masc
sy-d6oJXqdE,4.666666666666667,5.666666666666667,2.1666666666666665,2.0,4.833333333333333,2.3333333333333335,3.6666666666666665,mix
t9Cmn8w36LI,5.333333333333333,3.6666666666666665,4.166666666666667,2.0,3.6666666666666665,1.5,2.0,fem
tDuM3Kd5fs4,6.333333333333333,6.0,4.5,3.5,6.0,1.1666666666666667,3.3333333333333335,mix
tKelI4U_y6Q,5.0,4.166666666666667,4.5,3.6666666666666665,4.0,1.1666666666666667,3.5,fem
tNru1d6XMuY,4.333333333333333,3.8333333333333335,2.8333333333333335,2.1666666666666665,4.666666666666667,1.1666666666666667,3.3333333333333335,mix
tRJRP6qUWiA,4.166666666666667,3.1666666666666665,2.1666666666666665,2.1666666666666665,4.166666666666667,1.5,2.3333333333333335,mix
tTmh2c2AtXw,4.0,2.1666666666666665,4.333333333333333,3.5,3.8333333333333335,1.0,2.1666666666666665,fem
tTn1rY6EC7M,5.0,3.0,2.8333333333333335,1.8333333333333333,4.0,1.1666666666666667,1.5,fem
tXrsSbHI0sQ,5.333333333333333,5.0,5.166666666666667,2.0,4.333333333333333,1.1666666666666667,3.0,fem
ta_v_mzbMTg,4.833333333333333,3.6666666666666665,5.0,3.0,4.166666666666667,1.8333333333333333,3.1666666666666665,fem
tqvV2uFPCfs,4.666666666666667,5.5,2.3333333333333335,1.1666666666666667,4.666666666666667,3.3333333333333335,2.6666666666666665,mix
ttsmGXduEb0,5.333333333333333,2.8333333333333335,4.166666666666667,3.8333333333333335,2.5,1.0,3.0,fem
tunMW9JZVCc,4.666666666666667,3.1666666666666665,3.6666666666666665,3.5,3.6666666666666665,1.5,3.6666666666666665,masc
tuovbTrSLvE,4.0,2.8333333333333335,2.3333333333333335,2.1666666666666665,4.666666666666667,1.8333333333333333,3.3333333333333335,mix
txLhZT3RoNk,5.166666666666667,3.3333333333333335,4.0,3.1666666666666665,3.3333333333333335,1.5,3.1666666666666665,fem
tyjlxbHsnuY,4.166666666666667,2.5,4.833333333333333,2.1666666666666665,3.0,1.6666666666666667,1.8333333333333333,fem
u0DskPo_-dQ,3.2,3.6,2.6,1.6,5.2,2.8,4.2,mix
uIpha8-eBes,5.666666666666667,6.0,3.8333333333333335,1.8333333333333333,4.5,2.0,3.5,masc
uL3HLM6cWCE,5.333333333333333,5.0,3.3333333333333335,2.1666666666666665,5.333333333333333,1.8333333333333333,4.166666666666667,masc
u_cbkgWZaM8,5.333333333333333,3.1666666666666665,4.166666666666667,1.8333333333333333,4.666666666666667,1.1666666666666667,4.0,fem
ulURkxonNpU,6.0,5.0,4.0,2.6666666666666665,5.333333333333333,1.6666666666666667,2.5,mix
upsuBoJQ6k4,2.3333333333333335,1.8333333333333333,1.6666666666666667,1.0,5.166666666666667,3.6666666666666665,3.1666666666666665,masc
vB9IIv6xHBI,6.0,4.333333333333333,4.666666666666667,2.5,4.0,1.1666666666666667,2.1666666666666665,fem
vFlpklOfoaI,4.833333333333333,2.6666666666666665,3.3333333333333335,4.5,3.0,1.3333333333333333,3.0,masc
v_nZmNvP9J4,4.833333333333333,4.833333333333333,4.166666666666667,2.8333333333333335,4.833333333333333,1.0,3.0,fem
vdWc1qLStAs,4.833333333333333,3.0,2.5,2.6666666666666665,4.833333333333333,1.1666666666666667,3.1666666666666665,mix
viov3zTevto,4.5,2.0,3.3333333333333335,2.8333333333333335,2.1666666666666665,1.0,2.1666666666666665,fem
vnkTkVvn4Yc,3.3333333333333335,4.0,2.1666666666666665,1.6666666666666667,3.8333333333333335,2.1666666666666665,2.6666666666666665,masc
w4zL859ehzU,5.0,3.6666666666666665,3.5,2.8333333333333335,3.8333333333333335,1.6666666666666667,2.3333333333333335,mix
wI1q70-bcQE,3.6,1.8,2.8,3.0,4.2,1.6,4.4,mix
wWt38u3ikbQ,3.3333333333333335,3.1666666666666665,2.6666666666666665,2.1666666666666665,4.166666666666667,2.3333333333333335,3.8333333333333335,masc
wdLUxu_OJh4,4.166666666666667,1.8333333333333333,3.8333333333333335,4.5,2.3333333333333335,1.0,3.6666666666666665,fem
wdLvKel9Cbo,4.666666666666667,3.0,3.8333333333333335,4.5,3.3333333333333335,1.3333333333333333,2.6666666666666665,mix
wdOfg3UPqzA,5.666666666666667,5.666666666666667,4.0,1.8333333333333333,3.3333333333333335,1.0,2.8333333333333335,fem
weHJ1rLykgs,4.5,3.1666666666666665,3.3333333333333335,2.1666666666666665,5.833333333333333,2.6666666666666665,3.1666666666666665,masc
wxbvq4A02uQ,4.833333333333333,3.5,3.0,4.333333333333333,2.6666666666666665,1.0,1.8333333333333333,mix
x1Vhqc54Sgs,5.333333333333333,4.666666666666667,3.0,2.1666666666666665,5.0,1.0,3.0,mix
x75PlcuAiNc,4.0,3.1666666666666665,2.8333333333333335,2.3333333333333335,4.0,1.0,2.5,fem
x85TYyRIRwU,5.0,2.5,5.0,2.5,4.0,1.1666666666666667,3.0,fem
xK9Miif2otY,4.666666666666667,4.833333333333333,2.3333333333333335,1.8333333333333333,3.8333333333333335,1.6666666666666667,2.5,mix
xNGvheoGSrE,6.0,4.833333333333333,4.666666666666667,2.6666666666666665,5.333333333333333,1.6666666666666667,4.666666666666667,mix
xbTNEkONzCo,4.0,3.3333333333333335,2.1666666666666665,2.1666666666666665,4.333333333333333,2.3333333333333335,3.8333333333333335,masc
xfIDBV2R5fw,6.666666666666667,5.0,4.666666666666667,3.6666666666666665,4.5,1.0,2.8333333333333335,mix
xmZqmEXulA4,4.5,1.8333333333333333,2.3333333333333335,2.0,5.166666666666667,2.0,4.5,masc
y6wJehV4tis,4.833333333333333,3.5,2.8333333333333335,2.1666666666666665,5.5,1.5,3.1666666666666665,mix
yJ0v0wuokZE,4.833333333333333,2.3333333333333335,2.5,1.5,3.6666666666666665,1.0,3.1666666666666665,mix
yQgb0LJUIlU,5.333333333333333,3.3333333333333335,4.0,4.166666666666667,2.0,1.0,2.0,mix
yRUiwRKk6QM,3.6666666666666665,3.8333333333333335,3.0,2.1666666666666665,5.166666666666667,1.6666666666666667,4.0,mix
yVNl_oSo7bI,5.833333333333333,3.1666666666666665,2.1666666666666665,3.6666666666666665,3.1666666666666665,1.0,2.8333333333333335,masc
ygXt9OPfzEE,6.0,4.166666666666667,4.833333333333333,3.1666666666666665,5.0,1.0,3.5,fem
yxkQMmtVeG8,6.0,4.0,4.333333333333333,2.1666666666666665,5.5,1.0,3.0,fem
yyyapflC9Wk,5.166666666666667,4.0,4.0,2.1666666666666665,3.3333333333333335,1.8333333333333333,2.3333333333333335,mix
z3Rub01-9J0,6.0,3.6666666666666665,4.666666666666667,5.166666666666667,3.0,1.3333333333333333,2.8333333333333335,fem
z8xZjjBKZI8,5.0,3.0,3.5,3.6666666666666665,3.1666666666666665,1.0,2.1666666666666665,fem
zNLbDvnYln0,5.833333333333333,4.666666666666667,4.666666666666667,4.333333333333333,3.6666666666666665,1.3333333333333333,2.5,mix
zaOUWigiEVM,1.5,1.8333333333333333,1.3333333333333333,1.3333333333333333,4.5,3.6666666666666665,4.166666666666667,masc
zabpEcBueg8,3.3333333333333335,2.8333333333333335,2.5,1.5,4.5,2.1666666666666665,3.6666666666666665,masc
zg1nAydNm_A,4.0,4.0,2.2,1.0,6.2,2.8,4.4,masc
zgYKLgKXZjQ,4.166666666666667,2.8333333333333335,3.1666666666666665,3.1666666666666665,3.0,2.5,3.5,mix
zmd44gV9raw,5.333333333333333,4.5,4.0,3.0,4.5,1.1666666666666667,2.8333333333333335,fem
zqvBh_9EQSc,4.5,3.5,2.5,2.0,4.666666666666667,1.3333333333333333,4.0,mix
